"Matricula","situacaoDisciplina","Classificao","numeroMatriculas","anoNascimento","Sexo","idGrade","idDisciplina","idSerie","EscolaridadeResponsavel","idEstadoCivilResponsavel","Total_Faltas","numeroReprovacoes","AprovacoesComExelencia"
"004220220138",APROVADO,104,1,2006,M,4,26,48,1,7,0,5,6
"004002019180115",BRILHANTE/APROVADO,114,1,2003,F,4,38,49,6,2,0,0,13
"004003019170202",MUITO BOM/APROVADO,112,1,2001,F,4,63,50,2,4,0,0,7
"004210140358",MUITO BOM/APROVADO,112,1,2005,M,4,47,48,1,2,0,0,13
"004220140766",MUITO BOM/APROVADO,112,1,2005,F,4,60,50,6,4,0,2,11
"004230141230",REPROVADO,107,1,2007,M,4,72,49,6,1,0,13,6
"004230140546",MUITO BOM/APROVADO,112,1,2006,M,4,59,50,6,2,0,0,5
"0030010020140756",MUITO BOM/APROVADO,112,2,2005,M,4,27,48,1,2,0,2,5
"004220141003",REPROVADO,107,1,2004,M,4,48,50,1,2,0,2,13
"004003019180355",MUITO BOM/APROVADO,112,1,2001,F,4,8,50,1,4,0,0,11
"004210140262",MUITO BOM/APROVADO,112,1,2003,M,4,63,50,6,2,0,1,13
"004220140346",MUITO BOM/APROVADO,112,1,2006,M,4,27,49,1,4,0,4,11
"004002016140919",MUITO BOM/APROVADO,112,1,2002,F,4,60,49,2,4,0,1,11
"004230200214",MUITO BOM/APROVADO,112,1,2006,M,4,63,50,6,2,0,0,6
"004220200325",MUITO BOM/APROVADO,112,1,2005,F,4,47,49,2,4,0,4,10
"004210140843",MUITO BOM/APROVADO,112,1,2004,F,4,60,49,6,1,0,0,13
"004002020150120",BOM/APROVADO,111,3,2004,M,4,47,49,1,2,0,1,11
"004002020130229",BRILHANTE/APROVADO,114,1,2004,F,4,50,49,1,2,0,1,13
"004003020180088",MUITO BOM/APROVADO,112,1,2003,M,4,60,50,1,2,0,2,13
"0030010020140843",MUITO BOM/APROVADO,112,1,2004,F,4,8,48,6,1,0,1,13
"0030010020140462",MUITO BOM/APROVADO,112,1,2004,F,4,60,48,1,2,0,1,11
"004210130049",EXCELENTE/APROVADO,113,1,2005,M,4,8,49,1,2,0,0,13
"0030010020140693",EXCELENTE/APROVADO,113,1,2005,F,4,59,48,6,2,0,2,12
"004220070205",MUITO BOM/APROVADO,112,1,2005,F,4,49,50,1,2,0,2,8
"0030010016140243",APROVADO,104,1,2003,F,4,3,48,6,2,0,1,2
"004220130287",MUITO BOM/APROVADO,112,2,2004,M,4,40,50,1,2,0,2,7
"004003016140228",MUITO BOM/APROVADO,112,1,2001,F,4,60,50,1,1,0,0,10
"004210070204",MUITO BOM/APROVADO,112,1,2005,F,4,27,49,1,2,0,0,13
"004230200001",REPROVADO,107,2,2008,F,4,48,48,1,2,2,15,13
"004002016160332",BOM/APROVADO,111,1,2001,M,4,3,49,2,1,0,0,4
"004002019180130",BOM/APROVADO,111,1,2002,F,4,3,49,1,2,0,0,5
"004220200156",TRANSFERIDO,3,2,2006,M,4,60,48,1,1,2,0,0
"004003019140369",MUITO BOM/APROVADO,112,1,2001,F,4,59,50,1,4,0,0,10
"004003020141055",MUITO BOM/APROVADO,112,1,2002,M,4,60,50,1,2,0,2,13
"004220130095",MUITO BOM/APROVADO,112,1,2004,M,4,38,50,6,1,0,2,13
"004210180281",MUITO BOM/APROVADO,112,1,2003,M,4,27,50,1,2,0,1,13
"004003016170234",MUITO BOM/APROVADO,112,1,2001,F,4,26,50,6,2,0,0,5
"004002016141247",BOM/APROVADO,111,1,2001,M,4,26,49,7,1,0,0,2
"004002016130268",MUITO BOM/APROVADO,112,1,2001,F,4,8,49,1,2,0,1,13
"0030010020130063",MUITO BOM/APROVADO,112,1,2005,M,4,26,48,6,2,0,1,13
"004220140347",BOM/APROVADO,111,1,2005,F,4,50,50,6,2,0,2,3
"004002019130051",BOM/APROVADO,111,1,2003,F,4,38,49,1,2,0,0,0
"004200200240",MUITO BOM/APROVADO,112,1,2003,F,4,34,49,2,4,0,2,13
"004220170257",BOM/APROVADO,111,1,2006,M,4,38,48,2,5,0,5,6
"004003020141131",APROVADO,104,1,2003,F,4,3,50,6,2,0,0,0
"004220141230",REPROVADO,107,1,2007,M,4,72,48,6,1,0,5,0
"004220170230",MUITO BOM/APROVADO,112,2,2006,F,4,60,49,1,4,0,4,11
"004220150196",MUITO BOM/APROVADO,112,2,2006,F,4,26,49,1,1,0,4,13
"004220130069",BOM/APROVADO,111,2,2004,M,4,49,50,6,4,0,2,11
"004003019140661",MUITO BOM/APROVADO,112,1,2002,M,4,26,50,2,2,0,0,13
"004230220007",MUITO BOM/APROVADO,112,2,2008,F,4,63,48,1,2,0,15,13
"0030010019140556",BOM/APROVADO,111,1,2004,M,4,40,48,1,2,0,0,3
"004230140365",MUITO BOM/APROVADO,112,1,2005,M,4,38,49,1,1,0,13,4
"004002016140923",MUITO BOM/APROVADO,112,1,2002,F,4,49,49,,,0,1,10
"004230170265",MUITO BOM/APROVADO,112,2,2007,M,4,60,49,1,2,0,13,12
"004002020141231",NÃO VAI CURSAR A DISCIPLINA,109,1,2003,F,4,19,49,1,1,0,0,13
"004230141105",MUITO BOM/APROVADO,112,1,2006,F,4,49,50,6,1,0,0,13
"004220150205",BOM/APROVADO,111,2,2006,F,4,19,48,1,2,2,5,13
"004220140897",MUITO BOM/APROVADO,112,1,2004,F,4,38,50,1,2,0,2,13
"004230140450",MUITO BOM/APROVADO,112,1,2006,M,4,60,49,1,2,0,13,13
"004230150037",REPROVADO,107,1,2006,F,4,100,49,1,2,0,13,13
"004230140527",REPROVADO,107,1,2006,M,4,107,49,6,2,0,13,7
"004220140368",BOM/APROVADO,111,1,2004,M,4,46,50,2,2,0,2,12
"0030010019160274",BOM/APROVADO,111,1,2004,F,4,50,48,1,2,0,0,12
"004210140734",MUITO BOM/APROVADO,112,1,2004,M,4,3,49,6,1,0,1,12
"004220150196",MUITO BOM/APROVADO,112,2,2006,F,4,27,49,1,1,0,4,13
"004220141023",MUITO BOM/APROVADO,112,1,2004,M,4,47,50,1,4,0,2,13
"004210180210",EXCELENTE/APROVADO,113,1,2005,M,4,47,49,2,2,0,1,13
"004210130241",EXCELENTE/APROVADO,113,1,2004,M,4,40,50,6,1,0,1,13
"004002016130250",NÃO VAI CURSAR A DISCIPLINA,109,1,2001,F,4,46,49,6,2,0,1,7
"004230141312",BOM/APROVADO,111,1,2005,M,4,104,50,6,2,0,0,13
"0030010020140676",REPROVADO,107,1,2004,M,4,75,48,6,2,0,2,12
"004220150205",EXCELENTE/APROVADO,113,2,2006,F,4,63,48,1,2,2,5,13
"004002019160421",BOM/APROVADO,111,1,2002,F,4,8,49,1,2,0,0,6
"004003019130022",BOM/APROVADO,111,1,2001,M,4,26,50,6,4,0,0,7
"004220140377",MUITO BOM/APROVADO,112,1,2006,M,4,40,49,1,2,0,4,12
"004220140377",MUITO BOM/APROVADO,112,1,2006,M,4,34,49,1,2,0,4,12
"004003016160207",MUITO BOM/APROVADO,112,1,2001,F,4,26,50,1,2,0,1,11
"003004190141178",MUITO BOM/APROVADO,112,1,2002,F,4,47,49,1,1,0,1,8
"004003019140737",APROVADO,104,1,2002,F,4,27,50,1,4,0,0,10
"004230220132",BOM/APROVADO,111,3,2007,M,4,59,48,1,7,3,15,9
"004220180364",NÃO VAI CURSAR A DISCIPLINA,109,1,2006,M,4,72,49,1,1,0,0,0
"004210140878",MUITO BOM/APROVADO,112,1,2005,M,4,59,49,6,2,0,1,11
"0030010016141332",APROVADO PELO CONSELHO,122,1,2002,F,4,49,48,1,2,0,0,0
"0030010016150257",MUITO BOM/APROVADO,112,1,2003,M,4,63,48,1,2,0,1,6
"004002019140252",MUITO BOM/APROVADO,112,1,2002,M,4,63,49,1,2,0,0,3
"004210170340",MUITO BOM/APROVADO,112,1,2005,F,4,50,49,1,2,0,0,13
"004003020140218",MUITO BOM/APROVADO,112,1,2002,F,4,50,50,1,4,0,2,12
"003004180170397",MUITO BOM/APROVADO,112,1,2001,F,4,27,49,1,6,0,1,11
"004002016140259",MUITO BOM/APROVADO,112,1,2002,F,4,63,49,6,2,0,1,13
"004220140365",MUITO BOM/APROVADO,112,2,2005,M,4,38,48,1,1,2,5,6
"004220200185",BOM/APROVADO,111,1,2004,F,4,60,49,1,2,0,4,9
"004210190255",MUITO BOM/APROVADO,112,1,2003,M,4,63,49,6,2,0,0,13
"0030010016170252",BOM/APROVADO,111,1,2002,F,4,26,48,7,2,0,1,4
"004220170331",MUITO BOM/APROVADO,112,2,2004,F,4,40,50,2,2,0,2,11
"004002019170212",BOM/APROVADO,111,1,2004,F,4,34,49,2,2,0,0,1
"004220140663",MUITO BOM/APROVADO,112,2,2005,M,4,59,50,6,2,0,2,13
"004220170130",BOM/APROVADO,111,2,2006,M,4,3,48,1,7,0,5,11
"0030010016140370",MUITO BOM/APROVADO,112,1,2002,M,4,60,48,6,2,0,1,13
"004002019130028",TRANSFERIDO,124,1,2003,M,4,26,49,1,4,0,0,0
"004220140760",BOM/APROVADO,111,2,2006,F,4,38,48,1,6,2,5,9
"004003016140397",MUITO BOM/APROVADO,112,1,2001,M,4,47,50,1,1,0,1,12
"004003020190268",MUITO BOM/APROVADO,112,1,2003,M,4,8,49,1,1,0,2,7
"004230150167",REPROVADO,107,1,2007,F,4,102,49,1,2,0,13,4
"002004180130056",MUITO BOM/APROVADO,112,1,2001,M,4,8,48,1,2,0,0,9
"004230130215",MUITO BOM/APROVADO,112,4,2007,F,4,60,48,6,2,4,15,10
"004220190228",MUITO BOM/APROVADO,112,1,2005,F,4,63,49,6,2,0,4,11
"004003016150155",BOM/APROVADO,111,1,2000,F,4,40,50,1,2,0,1,4
"004220140550",BOM/APROVADO,111,1,2006,F,4,46,49,6,2,0,4,10
"004210140269",BRILHANTE/APROVADO,114,1,2004,M,4,40,50,6,1,0,1,13
"004220130346",REPROVADO,107,1,2005,F,4,72,49,1,2,0,4,7
"003004190141178",MUITO BOM/APROVADO,112,1,2002,F,4,34,49,1,1,0,1,8
"004210140602",MUITO BOM/APROVADO,112,2,2004,M,4,63,49,6,2,0,0,13
"004230220026",REPROVADO,107,2,2007,M,4,116,48,1,6,2,15,10
"004230230114",REPROVADO,107,1,2007,F,4,72,49,1,2,0,13,9
"0030010016130237",EXCELENTE/APROVADO,113,1,2003,M,4,49,48,6,2,0,1,13
"004003019180334",MUITO BOM/APROVADO,112,1,2001,F,4,59,50,2,2,0,0,9
"004230150081",MUITO BOM/APROVADO,112,1,2006,M,4,40,49,1,2,0,13,9
"0030010016170266",MUITO BOM/APROVADO,112,1,2003,M,4,34,48,1,4,0,0,9
"004003019150147",APROVADO,104,1,2001,F,4,3,50,6,4,0,0,10
"004002020130241",MUITO BOM/APROVADO,112,1,2004,M,4,63,49,6,1,0,2,12
"004002019140241",BOM/APROVADO,111,1,2003,F,4,59,49,6,2,0,0,3
"0030010016140214",EXCELENTE/APROVADO,113,1,2003,F,4,63,48,1,2,0,1,13
"003004180180071",MUITO BOM/APROVADO,112,1,2002,F,4,34,49,1,1,0,1,13
"004003019130072",MUITO BOM/APROVADO,112,1,2002,F,4,3,50,1,2,0,0,13
"004220200114",BOM/APROVADO,111,1,2005,F,4,27,50,6,2,0,2,11
"004003019150141",MUITO BOM/APROVADO,112,1,2002,F,4,38,50,1,4,0,0,13
"004230140570",REPROVADO,107,2,2008,M,4,114,48,6,2,0,15,13
"004002020150131",EXCELENTE/APROVADO,113,1,2004,M,4,27,49,6,2,0,2,13
"004210140722",MUITO BOM/APROVADO,112,1,2005,M,4,47,49,1,1,0,1,13
"004220140722",BOM/APROVADO,111,1,2005,M,4,46,50,1,1,0,2,13
"004002019060009",REPROVADO,107,1,2002,F,4,50,49,6,2,0,13,0
"004200200232",MUITO BOM/APROVADO,112,1,2002,M,4,26,50,6,1,0,2,13
"004003019180334",MUITO BOM/APROVADO,112,1,2001,F,4,60,50,2,2,0,0,9
"004230140572",MUITO BOM/APROVADO,112,1,2007,F,4,38,49,1,1,0,13,13
"004002020130241",EXCELENTE/APROVADO,113,2,2004,M,4,3,49,1,4,0,2,12
"004002019170260",APROVADO,104,1,2003,F,4,49,49,1,4,0,0,2
"004003019140737",MUITO BOM/APROVADO,112,1,2002,F,4,26,50,6,2,0,0,10
"0030010016130024",NÃO VAI CURSAR A DISCIPLINA,109,1,2003,F,4,46,48,1,1,0,1,6
"004003020130029",MUITO BOM/APROVADO,112,1,2002,M,4,3,50,1,2,0,2,12
"004200200241",BOM/APROVADO,111,1,2004,M,4,75,49,1,1,0,0,7
"004220190224",REPROVADO,107,1,2006,M,4,100,48,1,2,1,5,11
"004210130231",MUITO BOM/APROVADO,112,1,2006,F,4,60,48,6,2,0,0,13
"0030010019141061",EXCELENTE/APROVADO,113,1,2004,M,4,27,48,1,2,0,0,13
"004230130220",MUITO BOM/APROVADO,112,1,2008,F,4,59,48,6,2,0,15,13
"004210140408",MUITO BOM/APROVADO,112,1,2005,F,4,38,49,1,2,0,1,13
"004220180360",BOM/APROVADO,111,1,2005,M,4,40,49,2,6,0,3,7
"004002020160166",EXCELENTE/APROVADO,113,2,2004,F,4,26,49,1,2,0,2,11
"004220140840",MUITO BOM/APROVADO,112,2,2004,M,4,40,50,1,1,0,2,13
"003004180180174",NÃO VAI CURSAR A DISCIPLINA,109,1,2002,M,4,46,49,1,1,0,1,11
"004220190063",REPROVADO,107,1,2006,M,4,100,48,6,1,1,5,11
"004220140491",MUITO BOM/APROVADO,112,1,2006,F,4,3,48,,,0,5,13
"004003020130052",BRILHANTE/APROVADO,114,1,2003,M,4,8,50,6,2,0,2,13
"002004180180096",APROVADO,104,1,2001,F,4,27,48,1,4,0,1,7
"004002019170219",APROVADO,104,1,2003,M,4,26,49,1,2,0,0,1
"004003016140183",BOM/APROVADO,111,1,2001,M,4,46,50,2,2,0,0,11
"004002016140618",MUITO BOM/APROVADO,112,1,2002,F,4,47,49,1,2,0,1,7
"004003019140364",BOM/APROVADO,111,1,2002,M,4,19,50,1,2,0,0,11
"004230141306",MUITO BOM/APROVADO,112,1,2006,M,4,63,50,6,2,0,0,13
"004220141151",EXCELENTE/APROVADO,113,1,2006,F,4,26,49,1,2,0,3,13
"0030010016150230",NÃO VAI CURSAR A DISCIPLINA,109,1,2002,M,4,46,48,1,2,0,1,3
"004002016170202",NÃO VAI CURSAR A DISCIPLINA,109,1,2001,F,4,46,49,2,4,0,1,7
"004002020150150",MUITO BOM/APROVADO,112,1,2004,M,4,38,49,1,1,0,2,13
"0030010016140213",MUITO BOM/APROVADO,112,1,2003,M,4,50,48,1,2,0,1,11
"004220200126",MUITO BOM/APROVADO,112,1,2005,M,4,3,49,1,2,0,3,9
"004210170190",MUITO BOM/APROVADO,112,1,2006,F,4,50,48,1,1,0,0,13
"004003019130019",MUITO BOM/APROVADO,112,2,2001,F,4,40,50,1,2,0,0,12
"0030010019140463",MUITO BOM/APROVADO,112,1,2003,F,4,38,48,6,2,0,0,12
"004003016170155",APROVADO,104,1,2001,F,4,26,50,1,2,0,1,10
"004230150133",REPROVADO,107,1,2006,F,4,72,49,6,2,0,13,13
"004002016140618",MUITO BOM/APROVADO,112,1,2002,F,4,26,49,1,2,0,1,7
"0030010016150230",BOM/APROVADO,111,1,2002,M,4,27,48,1,4,0,1,3
"004003016130263",APROVADO,104,2,2002,F,4,50,50,6,2,0,0,9
"004003020130050",MUITO BOM/APROVADO,112,1,2003,F,4,8,50,1,1,0,2,13
"004200060278",EXCELENTE/APROVADO,113,1,2003,F,4,63,49,6,1,0,1,13
"004003020140451",MUITO BOM/APROVADO,112,1,2002,M,4,3,50,1,1,0,2,13
"0030010020140461",MUITO BOM/APROVADO,112,1,2005,M,4,49,48,6,2,0,1,13
"004002016141350",BOM/APROVADO,111,1,2001,M,4,46,48,6,2,0,13,0
"002004180180204",MUITO BOM/APROVADO,112,1,2003,F,4,59,48,1,2,0,1,9
"004002019140554",MUITO BOM/APROVADO,112,1,2002,M,4,38,49,6,2,0,0,5
"004230140608",MUITO BOM/APROVADO,112,1,2007,F,4,3,48,6,2,1,15,7
"004220200068",REPROVADO,107,1,2005,M,4,100,49,6,6,0,3,4
"0030010016150230",BOM/APROVADO,111,1,2002,M,4,60,48,1,2,0,1,3
"004230140605",REPROVADO,107,1,2008,F,4,113,48,6,2,0,15,10
"004230140605",MUITO BOM/APROVADO,112,1,2008,F,4,63,48,1,2,0,15,10
"004003016140154",MUITO BOM/APROVADO,112,1,2001,F,4,3,50,6,2,0,1,10
"004220200126",MUITO BOM/APROVADO,112,1,2005,M,4,59,49,1,2,0,3,9
"0030010019170381",MUITO BOM/APROVADO,112,1,2004,M,4,50,48,1,2,0,0,12
"004002016170344",APROVADO,104,1,2002,M,4,50,49,1,2,0,1,1
"004003019140280",MUITO BOM/APROVADO,112,1,2001,F,4,50,50,1,2,0,0,9
"004220180121",MUITO BOM/APROVADO,112,1,2005,M,4,40,50,1,2,0,2,7
"004003019140313",BOM/APROVADO,111,1,2002,M,4,26,50,1,1,0,0,5
"0030010016140779",MUITO BOM/APROVADO,112,1,2003,F,4,27,48,2,1,0,0,13
"004002016140503",BOM/APROVADO,111,1,2001,F,4,40,49,2,1,0,1,1
"0030010016141055",BOM/APROVADO,111,1,2002,M,4,27,48,1,2,0,1,7
"004210140246",MUITO BOM/APROVADO,112,1,2004,F,4,40,50,6,2,0,1,12
"0030010020140693",REPROVADO,107,1,2005,F,4,19,48,6,2,0,2,12
"004230140479",BRILHANTE/APROVADO,114,1,2007,F,4,38,49,2,2,0,13,13
"004220141151",MUITO BOM/APROVADO,112,1,2006,F,4,47,49,1,2,0,3,13
"004003019140369",BOM/APROVADO,111,1,2001,F,4,26,50,1,4,0,0,10
"004003019020475",MUITO BOM/APROVADO,112,2,2000,M,4,47,50,1,2,0,0,4
"0030010020140595",REPROVADO,107,1,2004,F,4,75,48,1,2,0,1,13
"004002016130257",BOM/APROVADO,111,1,2002,M,4,8,49,1,2,0,0,8
"004220150118",MUITO BOM/APROVADO,112,1,2005,M,4,8,50,1,2,0,2,13
"004002016140303",NÃO VAI CURSAR A DISCIPLINA,109,1,2002,F,4,46,49,2,1,0,1,10
"004003020180229",MUITO BOM/APROVADO,112,1,2003,F,4,60,50,2,1,0,2,13
"0030010020130270",APROVADO,104,1,2005,F,4,8,48,6,2,0,2,3
"004220210023",MUITO BOM/APROVADO,112,2,2006,M,4,40,49,1,2,0,4,12
"004220220152",MUITO BOM/APROVADO,112,1,2005,F,4,38,49,6,1,0,3,7
"004220190231",MUITO BOM/APROVADO,112,1,2005,M,4,27,50,6,4,0,2,13
"004220170129",MUITO BOM/APROVADO,112,2,2006,F,4,60,48,1,1,0,5,13
"004220141406",MUITO BOM/APROVADO,112,1,2006,F,4,26,49,6,2,0,4,13
"004220140676",MUITO BOM/APROVADO,112,1,2004,M,4,63,50,1,2,0,2,11
"004230150037",EXCELENTE/APROVADO,113,1,2006,F,4,60,49,6,2,0,13,13
"004210140401",EXCELENTE/APROVADO,113,2,2006,F,4,63,48,1,2,0,1,13
"004002019141320",MUITO BOM/APROVADO,112,2,2003,M,4,63,49,6,2,0,0,12
"0030010020150079",APROVADO,104,1,2004,M,4,40,48,2,2,0,0,0
"004003019140192",BOM/APROVADO,111,1,2002,F,4,50,50,1,2,0,0,8
"004200200180",MUITO BOM/APROVADO,112,1,2005,M,4,38,48,6,2,0,2,13
"004004190190197",BOM/APROVADO,111,1,2003,M,4,19,50,6,1,0,0,13
"0030010019170297",EXCELENTE/APROVADO,113,1,2003,F,4,34,48,2,2,0,0,13
"004220141230",BOM/APROVADO,111,1,2007,M,4,63,48,6,1,0,5,0
"003004180180245",REPROVADO,107,1,2002,F,4,34,49,1,2,0,11,0
"0030010019180327",BOM/APROVADO,111,1,2004,F,4,34,48,1,2,0,0,5
"004210210114",EXCELENTE/APROVADO,113,1,2004,F,4,34,49,1,2,0,0,13
"0030010019170276",MUITO BOM/APROVADO,112,1,2003,M,4,60,48,1,1,0,0,8
"004230140517",MUITO BOM/APROVADO,112,1,2006,M,4,63,50,6,2,0,0,13
"004003019130257",MUITO BOM/APROVADO,112,1,2002,M,4,63,50,6,2,0,0,7
"004220220127",MUITO BOM/APROVADO,112,1,2006,F,4,63,49,1,2,0,3,11
"004003016150175",BOM/APROVADO,111,1,2000,F,4,50,50,1,2,0,0,2
"0030010019150061",MUITO BOM/APROVADO,112,1,2004,F,4,60,48,2,5,0,0,13
"004220140550",REPROVADO,107,1,2006,F,4,100,49,1,4,0,4,10
"004003019160349",MUITO BOM/APROVADO,112,1,2002,M,4,34,50,1,4,0,0,5
"004003016170271",MUITO BOM/APROVADO,112,1,2001,M,4,47,50,2,2,0,1,11
"004002020170318",REPROVADO,107,1,2004,F,4,19,49,1,2,0,2,9
"004210140283",BRILHANTE/APROVADO,114,1,2004,F,4,34,50,6,2,0,1,13
"004210140702",MUITO BOM/APROVADO,112,1,2004,M,4,50,49,7,2,0,1,13
"004230220054",MUITO BOM/APROVADO,112,1,2006,M,4,49,49,1,2,0,13,9
"004220140726",MUITO BOM/APROVADO,112,2,2005,M,4,38,50,6,2,0,2,8
"004002016140158",BOM/APROVADO,111,3,2002,M,4,34,49,6,2,0,1,6
"0030010019150043",REPROVADO,107,1,2004,F,4,27,48,6,2,0,11,0
"004003019150147",MUITO BOM/APROVADO,112,1,2001,F,4,38,50,6,4,0,0,10
"004220140377",MUITO BOM/APROVADO,112,1,2006,M,4,47,49,6,2,0,4,12
"004230170132",MUITO BOM/APROVADO,112,1,2007,M,4,59,49,1,2,0,13,13
"004220150046",EXCELENTE/APROVADO,113,1,2005,F,4,59,50,1,4,0,2,12
"004003019140192",BOM/APROVADO,111,2,2002,F,4,8,50,6,2,0,0,8
"004230130310",BRILHANTE/APROVADO,114,1,2007,F,4,26,48,6,2,0,15,13
"004230141105",PONTUAÇÃO INSUFICIENTE,110,1,2006,F,4,102,50,6,1,0,0,13
"0030010019140307",MUITO BOM/APROVADO,112,1,2004,F,4,40,48,1,2,0,0,13
"004210080012",MUITO BOM/APROVADO,112,2,2004,M,4,59,50,6,2,0,1,13
"004004190180420",MUITO BOM/APROVADO,112,1,2002,F,4,49,50,6,2,0,0,4
"004002016140441",BOM/APROVADO,111,2,2001,F,4,34,49,6,2,0,0,4
"004220130346",BOM/APROVADO,111,1,2005,F,4,26,49,1,2,0,4,7
"004002016140158",BOM/APROVADO,111,2,2002,M,4,3,49,2,2,0,1,6
"004200200132",REPROVADO,107,1,2005,F,4,75,48,6,4,0,1,11
"004230140791",PONTUAÇÃO INSUFICIENTE,110,1,2005,M,4,48,50,6,2,0,0,13
"004220130233",MUITO BOM/APROVADO,112,1,2006,F,4,60,49,1,2,0,4,13
"004220140678",MUITO BOM/APROVADO,112,1,2005,M,4,63,50,6,2,0,2,13
"004210190268",BOM/APROVADO,111,1,2003,M,4,59,50,1,1,0,1,9
"004230220079",BOM/APROVADO,111,1,2007,F,4,50,48,2,2,1,15,7
"004003016140172",BOM/APROVADO,111,2,2000,F,4,46,50,1,2,0,1,5
"004200200289",APROVADO,104,1,2003,M,4,38,48,1,1,0,2,5
"004220180398",MUITO BOM/APROVADO,112,1,2005,F,4,38,50,6,1,0,2,13
"0030010019150162",BOM/APROVADO,111,1,2003,F,4,50,48,2,5,0,0,5
"0030010019140269",EXCELENTE/APROVADO,113,1,2004,M,4,26,48,1,1,0,0,13
"0030010019140236",BOM/APROVADO,111,1,2004,M,4,49,48,1,1,0,0,4
"004220220177",TRANSFERIDO,124,1,2007,F,4,60,48,2,2,0,0,0
"004003020140405",MUITO BOM/APROVADO,112,2,2002,F,4,59,50,6,2,0,2,13
"0030010016140226",MUITO BOM/APROVADO,112,1,2001,M,4,40,48,6,2,0,1,7
"004002016160159",BOM/APROVADO,111,1,2002,F,4,50,49,1,2,0,1,11
"004003016150261",BOM/APROVADO,111,1,2001,M,4,49,50,6,2,0,1,5
"004230140386",MUITO BOM/APROVADO,112,1,2005,M,4,26,50,1,2,0,0,11
"003004180180355",EXCELENTE/APROVADO,113,1,2001,F,4,40,49,1,4,0,1,13
"004210130270",MUITO BOM/APROVADO,112,1,2005,F,4,63,49,1,2,0,1,12
"004210130232",MUITO BOM/APROVADO,112,2,2004,F,4,8,50,1,4,0,1,13
"004003020180185",MUITO BOM/APROVADO,112,1,2002,M,4,27,50,2,2,0,2,13
"0030010016140244",MUITO BOM/APROVADO,112,1,2003,F,4,50,48,1,2,0,1,8
"004003016140373",MUITO BOM/APROVADO,112,1,2001,F,4,27,50,1,2,0,0,13
"004230140544",BOM/APROVADO,111,1,2007,F,4,50,49,6,2,0,13,10
"004220140450",REPROVADO,107,1,2006,M,4,72,48,6,2,0,5,13
"004003016170256",MUITO BOM/APROVADO,112,1,2001,F,4,63,50,2,1,0,1,5
"004003016150154",BOM/APROVADO,111,2,2001,F,4,19,50,2,2,0,0,5
"004230140803",MUITO BOM/APROVADO,112,1,2006,F,4,49,50,6,2,0,0,9
"004002019141150",MUITO BOM/APROVADO,112,1,2004,F,4,8,49,6,2,0,0,7
"0030010020140693",EXCELENTE/APROVADO,113,1,2005,F,4,40,48,1,4,0,2,12
"004230140679",MUITO BOM/APROVADO,112,2,2007,M,4,63,48,6,2,2,15,11
"0030010020140756",APROVADO,104,1,2005,M,4,40,48,6,2,0,2,5
"004230230243",INTERCAMBISTA,126,2,2006,F,4,105,49,6,6,0,0,0
"004230230091",MUITO BOM/APROVADO,112,1,2006,F,4,8,49,1,1,0,13,7
"004003020180185",MUITO BOM/APROVADO,112,1,2002,M,4,38,50,2,2,0,2,13
"004220180386",BOM/APROVADO,111,1,2006,F,4,60,48,1,2,0,5,9
"004002016141068",MUITO BOM/APROVADO,112,1,2001,M,4,63,49,1,2,0,1,9
"004220220217",MUITO BOM/APROVADO,112,1,2005,M,4,34,49,1,2,0,4,12
"004210141061",MUITO BOM/APROVADO,112,1,2004,M,4,27,50,6,2,0,1,13
"004002016130031",MUITO BOM/APROVADO,112,2,2001,M,4,50,49,6,2,0,1,9
"004220140346",REPROVADO,107,1,2006,M,4,102,49,1,2,0,4,11
"004220200086",MUITO BOM/APROVADO,112,1,2006,M,4,34,49,1,2,0,3,10
"004003020140433",MUITO BOM/APROVADO,112,1,2002,F,4,60,50,1,4,0,2,13
"004002019180114",MUITO BOM/APROVADO,112,1,2003,M,4,60,49,1,2,0,0,13
"0030010016140475",MUITO BOM/APROVADO,112,1,2003,F,4,40,48,6,1,0,1,1
"004220140529",BOM/APROVADO,111,1,2006,F,4,26,49,6,2,0,3,7
"004220140878",MUITO BOM/APROVADO,112,1,2005,M,4,40,50,2,2,0,2,9
"004003016150261",BOM/APROVADO,111,1,2001,M,4,60,50,6,2,0,1,5
"004210140270",MUITO BOM/APROVADO,112,1,2004,F,4,8,50,6,2,0,1,13
"004230160144",REPROVADO,107,1,2007,M,4,111,48,1,4,0,15,13
"0030010016140475",BOM/APROVADO,111,1,2003,F,4,46,48,1,4,0,1,1
"004220170127",REPROVADO,107,1,2007,M,4,102,48,1,2,0,5,13
"004002019140779",MUITO BOM/APROVADO,112,1,2003,F,4,63,49,6,1,0,0,13
"004002019180115",MUITO BOM/APROVADO,112,1,2003,F,4,3,49,1,2,0,0,13
"004003016140853",MUITO BOM/APROVADO,112,1,2002,M,4,3,50,6,2,0,1,12
"004230210083",BOM/APROVADO,111,3,2007,M,4,63,48,1,2,3,15,0
"004003016170256",APROVADO,104,1,2001,F,4,38,50,2,1,0,1,5
"004230140352",REPROVADO,107,1,2006,M,4,112,49,3,2,0,13,10
"004003019180071",MUITO BOM/APROVADO,112,1,2002,F,4,8,50,1,2,0,0,12
"0030010016130029",MUITO BOM/APROVADO,112,1,2002,M,4,49,48,1,2,0,1,9
