anoNascimento,idDisciplina,idSerie,EscolaridadeResponsavel,idEstadoCivilResponsavel,Total_Faltas,numeroReprovacoes,AprovacoesComExcelencia,Aprovacoes,Diciplina,sexo_int,situacaoDisciplina_inteiro
2003,34,49,7.0,1.0,0,0.0,0.0,100.0,12,1,7
2003,40,49,7.0,1.0,0,0.0,0.0,100.0,10,1,7
2003,47,49,7.0,1.0,0,0.0,0.0,100.0,6,1,7
2003,50,49,7.0,1.0,0,0.0,0.0,100.0,32,1,7
2003,60,49,7.0,1.0,0,0.0,0.0,100.0,30,1,7
2003,63,49,7.0,1.0,0,0.0,0.0,100.0,7,1,7
2002,3,49,1.0,2.0,0,0.0,7.692307692307,84.615384615384,1,2,7
2002,27,49,1.0,2.0,0,0.0,7.692307692307,84.615384615384,29,2,7
2002,38,49,1.0,2.0,0,0.0,7.692307692307,84.615384615384,31,2,7
2002,49,49,1.0,2.0,0,0.0,7.692307692307,84.615384615384,22,2,7
2002,47,49,1.0,2.0,0,0.0,7.692307692307,84.615384615384,6,2,5
2002,40,49,1.0,2.0,0,0.0,7.692307692307,84.615384615384,10,2,10
2002,50,49,1.0,2.0,0,0.0,7.692307692307,84.615384615384,32,2,10
2002,59,49,1.0,2.0,0,0.0,7.692307692307,84.615384615384,13,2,10
2003,60,49,2.0,1.0,0,0.0,30.76923076923,69.230769230769,30,1,7
2003,3,49,2.0,1.0,0,0.0,30.76923076923,69.230769230769,1,1,10
2003,26,49,2.0,1.0,0,0.0,30.76923076923,69.230769230769,11,1,10
2003,27,49,2.0,1.0,0,0.0,30.76923076923,69.230769230769,29,1,10
2003,34,49,2.0,1.0,0,0.0,30.76923076923,69.230769230769,12,1,10
2003,50,49,2.0,1.0,0,0.0,30.76923076923,69.230769230769,32,1,10
2003,63,49,2.0,1.0,0,0.0,30.76923076923,69.230769230769,7,1,10
2003,49,49,1.0,4.0,0,0.0,53.846153846153,46.153846153846,22,2,10
2003,50,49,1.0,4.0,0,0.0,53.846153846153,46.153846153846,32,2,10
2003,63,49,1.0,4.0,0,0.0,53.846153846153,46.153846153846,7,2,10
2003,3,49,1.0,4.0,0,0.0,53.846153846153,46.153846153846,1,2,10
2003,27,49,1.0,4.0,0,0.0,53.846153846153,46.153846153846,29,2,10
2003,38,49,1.0,4.0,0,0.0,53.846153846153,46.153846153846,31,2,10
2003,40,49,1.0,4.0,0,0.0,53.846153846153,46.153846153846,10,2,10
2003,49,49,1.0,1.0,0,0.0,23.076923076923,76.923076923076,22,1,7
2003,60,49,1.0,1.0,0,0.0,23.076923076923,76.923076923076,30,1,7
2003,26,49,1.0,1.0,0,0.0,23.076923076923,76.923076923076,11,1,10
2003,34,49,1.0,1.0,0,0.0,23.076923076923,76.923076923076,12,1,10
2003,47,49,1.0,1.0,0,0.0,23.076923076923,76.923076923076,6,1,10
2003,50,49,1.0,1.0,0,0.0,23.076923076923,76.923076923076,32,1,10
2003,59,49,1.0,1.0,0,0.0,23.076923076923,76.923076923076,13,1,10
2003,49,49,1.0,2.0,0,0.0,100.0,0.0,22,1,10
2003,26,49,6.0,1.0,0,0.0,100.0,0.0,11,1,10
2003,34,49,6.0,1.0,0,0.0,100.0,0.0,12,1,10
2003,63,49,6.0,1.0,0,0.0,100.0,0.0,7,1,10
2003,3,49,1.0,2.0,0,0.0,100.0,0.0,1,1,10
2003,8,49,1.0,2.0,0,0.0,100.0,0.0,28,1,10
2003,27,49,6.0,1.0,0,0.0,100.0,0.0,29,1,10
2003,38,49,6.0,1.0,0,0.0,100.0,0.0,31,1,10
2003,40,49,1.0,2.0,0,0.0,100.0,0.0,10,1,10
2003,47,49,1.0,2.0,0,0.0,100.0,0.0,6,1,10
2003,50,49,1.0,2.0,0,0.0,100.0,0.0,32,1,10
2003,59,49,6.0,1.0,0,0.0,100.0,0.0,13,1,10
2003,50,49,1.0,2.0,0,0.0,92.307692307692,7.692307692307,32,2,10
2003,50,49,6.0,2.0,0,0.0,92.307692307692,7.692307692307,32,2,10
2003,49,49,1.0,2.0,0,0.0,92.307692307692,7.692307692307,22,2,10
2003,49,49,6.0,2.0,0,0.0,92.307692307692,7.692307692307,22,2,10
2003,3,49,1.0,2.0,0,0.0,92.307692307692,7.692307692307,1,2,10
2003,3,49,6.0,2.0,0,0.0,92.307692307692,7.692307692307,1,2,10
2003,8,49,1.0,2.0,0,0.0,92.307692307692,7.692307692307,28,2,10
2003,8,49,6.0,2.0,0,0.0,92.307692307692,7.692307692307,28,2,10
2003,27,49,1.0,2.0,0,0.0,92.307692307692,7.692307692307,29,2,10
2003,27,49,6.0,2.0,0,0.0,92.307692307692,7.692307692307,29,2,10
2003,38,49,1.0,2.0,0,0.0,92.307692307692,7.692307692307,31,2,10
2003,38,49,6.0,2.0,0,0.0,92.307692307692,7.692307692307,31,2,10
2003,40,49,1.0,2.0,0,0.0,92.307692307692,7.692307692307,10,2,10
2003,40,49,6.0,2.0,0,0.0,92.307692307692,7.692307692307,10,2,10
2004,3,49,1.0,2.0,0,0.0,100.0,0.0,1,1,10
2004,3,49,6.0,2.0,0,0.0,100.0,0.0,1,1,10
2004,26,49,,,0,0.0,100.0,0.0,11,1,10
2004,26,49,1.0,2.0,0,0.0,100.0,0.0,11,1,10
2004,26,49,6.0,2.0,0,0.0,100.0,0.0,11,1,10
2004,27,49,1.0,2.0,0,0.0,100.0,0.0,29,1,10
2004,27,49,6.0,2.0,0,0.0,100.0,0.0,29,1,10
2004,63,49,,,0,0.0,100.0,0.0,7,1,10
2004,63,49,1.0,2.0,0,0.0,100.0,0.0,7,1,10
2004,8,49,6.0,2.0,0,0.0,100.0,0.0,28,1,10
2004,38,49,,,0,0.0,100.0,0.0,31,1,10
2004,47,49,1.0,2.0,0,0.0,100.0,0.0,6,1,10
2004,47,49,6.0,2.0,0,0.0,100.0,0.0,6,1,10
2004,49,49,,,0,0.0,100.0,0.0,22,1,10
2004,49,49,1.0,2.0,0,0.0,100.0,0.0,22,1,10
2004,59,49,,,0,0.0,100.0,0.0,13,1,10
2004,60,49,,,0,0.0,100.0,0.0,30,1,10
2004,60,49,1.0,2.0,0,0.0,100.0,0.0,30,1,10
2004,60,49,6.0,2.0,0,0.0,100.0,0.0,30,1,10
2003,50,49,1.0,2.0,0,0.0,92.307692307692,7.692307692307,32,1,10
2003,50,49,6.0,2.0,0,0.0,92.307692307692,7.692307692307,32,1,10
2003,3,49,1.0,2.0,0,0.0,92.307692307692,7.692307692307,1,1,10
2003,3,49,6.0,2.0,0,0.0,92.307692307692,7.692307692307,1,1,10
2003,26,49,1.0,2.0,0,0.0,92.307692307692,7.692307692307,11,1,10
2003,34,49,1.0,2.0,0,0.0,92.307692307692,7.692307692307,12,1,10
2003,40,49,1.0,2.0,0,0.0,92.307692307692,7.692307692307,10,1,10
2003,40,49,6.0,2.0,0,0.0,92.307692307692,7.692307692307,10,1,10
2003,63,49,1.0,2.0,0,0.0,92.307692307692,7.692307692307,7,1,10
2003,8,49,6.0,2.0,0,0.0,92.307692307692,7.692307692307,28,1,10
2003,49,49,1.0,2.0,0,0.0,92.307692307692,7.692307692307,22,1,10
2003,60,49,1.0,2.0,0,0.0,92.307692307692,7.692307692307,30,1,10
2003,60,49,6.0,2.0,0,0.0,92.307692307692,7.692307692307,30,1,10
2004,50,49,1.0,2.0,0,0.0,100.0,0.0,32,2,10
2004,50,49,6.0,2.0,0,0.0,100.0,0.0,32,2,10
2004,27,49,1.0,2.0,0,0.0,100.0,0.0,29,2,10
2004,38,49,1.0,2.0,0,0.0,100.0,0.0,31,2,10
2004,38,49,6.0,2.0,0,0.0,100.0,0.0,31,2,10
2004,47,49,6.0,2.0,0,0.0,100.0,0.0,6,2,10
2004,49,49,1.0,2.0,0,0.0,100.0,0.0,22,2,10
2004,49,49,6.0,2.0,0,0.0,100.0,0.0,22,2,10
2004,59,49,1.0,2.0,0,0.0,100.0,0.0,13,2,10
2004,60,49,1.0,2.0,0,0.0,100.0,0.0,30,2,10
2004,60,49,6.0,2.0,0,0.0,100.0,0.0,30,2,10
2004,63,49,6.0,2.0,0,0.0,100.0,0.0,7,2,10
2004,26,49,1.0,1.0,0,0.0,100.0,0.0,11,2,10
2004,34,49,1.0,1.0,0,0.0,100.0,0.0,12,2,10
2004,49,49,1.0,2.0,0,0.0,100.0,0.0,22,2,10
2004,49,49,6.0,2.0,0,0.0,100.0,0.0,22,2,10
2004,50,49,1.0,1.0,0,0.0,100.0,0.0,32,2,10
2004,63,49,1.0,1.0,0,0.0,100.0,0.0,7,2,10
2004,3,49,1.0,1.0,0,0.0,100.0,0.0,1,2,10
2004,8,49,1.0,1.0,0,0.0,100.0,0.0,28,2,10
2004,27,49,1.0,1.0,0,0.0,100.0,0.0,29,2,10
2004,40,49,1.0,1.0,0,0.0,100.0,0.0,10,2,10
2004,47,49,1.0,1.0,0,0.0,100.0,0.0,6,2,10
2004,47,49,1.0,2.0,0,0.0,100.0,0.0,6,2,10
2004,47,49,6.0,2.0,0,0.0,100.0,0.0,6,2,10
2004,60,49,1.0,2.0,0,0.0,100.0,0.0,30,2,10
2004,60,49,6.0,2.0,0,0.0,100.0,0.0,30,2,10
2004,26,49,1.0,2.0,0,0.0,100.0,0.0,11,1,10
2004,63,49,1.0,2.0,0,0.0,100.0,0.0,7,1,10
2004,3,49,1.0,2.0,0,0.0,100.0,0.0,1,1,10
2004,3,49,6.0,2.0,0,0.0,100.0,0.0,1,1,10
2004,34,49,1.0,2.0,0,0.0,100.0,0.0,12,1,10
2004,40,49,1.0,2.0,0,0.0,100.0,0.0,10,1,10
2004,40,49,6.0,2.0,0,0.0,100.0,0.0,10,1,10
2004,8,49,1.0,2.0,0,0.0,100.0,0.0,28,1,10
2004,27,49,1.0,2.0,0,0.0,100.0,0.0,29,1,10
2004,27,49,6.0,2.0,0,0.0,100.0,0.0,29,1,10
2004,38,49,1.0,2.0,0,0.0,100.0,0.0,31,1,10
2004,38,49,6.0,2.0,0,0.0,100.0,0.0,31,1,10
2004,49,49,6.0,2.0,0,0.0,100.0,0.0,22,1,10
2004,59,49,1.0,2.0,0,0.0,100.0,0.0,13,1,10
2004,59,49,6.0,2.0,0,0.0,100.0,0.0,13,1,10
2004,47,49,6.0,2.0,0,0.0,100.0,0.0,6,1,10
2004,63,49,6.0,2.0,0,0.0,100.0,0.0,7,1,10
2004,49,49,1.0,2.0,0,0.0,100.0,0.0,22,1,10
2004,50,49,1.0,2.0,0,0.0,100.0,0.0,32,1,10
2004,50,49,6.0,2.0,0,0.0,100.0,0.0,32,1,10
2004,60,49,1.0,2.0,0,0.0,100.0,0.0,30,1,10
2004,60,49,6.0,2.0,0,0.0,100.0,0.0,30,1,10
2004,50,49,1.0,2.0,0,0.0,100.0,0.0,32,2,10
2004,26,49,1.0,2.0,0,0.0,100.0,0.0,11,2,10
2004,26,49,6.0,2.0,0,0.0,100.0,0.0,11,2,10
2004,34,49,6.0,2.0,0,0.0,100.0,0.0,12,2,10
2004,63,49,1.0,2.0,0,0.0,100.0,0.0,7,2,10
2004,63,49,6.0,2.0,0,0.0,100.0,0.0,7,2,10
2004,27,49,1.0,2.0,0,0.0,100.0,0.0,29,2,10
2004,27,49,6.0,2.0,0,0.0,100.0,0.0,29,2,10
2004,38,49,1.0,2.0,0,0.0,100.0,0.0,31,2,10
2004,38,49,6.0,2.0,0,0.0,100.0,0.0,31,2,10
2004,40,49,1.0,2.0,0,0.0,100.0,0.0,10,2,10
2004,49,49,1.0,2.0,0,0.0,100.0,0.0,22,2,10
2004,49,49,6.0,2.0,0,0.0,100.0,0.0,22,2,10
2004,59,49,1.0,2.0,0,0.0,100.0,0.0,13,2,10
2004,59,49,6.0,2.0,0,0.0,100.0,0.0,13,2,10
2004,60,49,6.0,2.0,0,0.0,100.0,0.0,30,2,10
2004,50,49,6.0,2.0,0,0.0,100.0,0.0,32,2,10
2004,3,49,6.0,2.0,0,0.0,100.0,0.0,1,2,10
2004,8,49,1.0,2.0,0,0.0,100.0,0.0,28,2,10
2004,8,49,6.0,2.0,0,0.0,100.0,0.0,28,2,10
2004,40,49,6.0,2.0,0,0.0,100.0,0.0,10,2,10
2004,47,49,1.0,2.0,0,0.0,100.0,0.0,6,2,10
2004,47,49,6.0,2.0,0,0.0,100.0,0.0,6,2,10
2004,60,49,1.0,2.0,0,0.0,100.0,0.0,30,2,10
2004,40,49,6.0,2.0,0,0.0,100.0,0.0,10,2,10
2004,3,49,1.0,2.0,0,0.0,100.0,0.0,1,2,10
2004,3,49,6.0,2.0,0,0.0,100.0,0.0,1,2,10
2004,8,49,1.0,2.0,0,0.0,100.0,0.0,28,2,10
2004,8,49,6.0,2.0,0,0.0,100.0,0.0,28,2,10
2004,26,49,1.0,2.0,0,0.0,100.0,0.0,11,2,10
2004,27,49,1.0,2.0,0,0.0,100.0,0.0,29,2,10
2004,27,49,6.0,2.0,0,0.0,100.0,0.0,29,2,10
2004,34,49,1.0,2.0,0,0.0,100.0,0.0,12,2,10
2004,38,49,6.0,2.0,0,0.0,100.0,0.0,31,2,10
2004,50,49,1.0,2.0,0,0.0,100.0,0.0,32,2,10
2004,59,49,1.0,2.0,0,0.0,100.0,0.0,13,2,10
2004,59,49,6.0,2.0,0,0.0,100.0,0.0,13,2,10
2004,34,49,1.0,1.0,0,0.0,100.0,0.0,12,2,10
2004,34,49,6.0,4.0,0,0.0,100.0,0.0,12,2,10
2004,50,49,1.0,1.0,0,0.0,100.0,0.0,32,2,10
2004,50,49,6.0,4.0,0,0.0,100.0,0.0,32,2,10
2004,26,49,1.0,1.0,0,0.0,100.0,0.0,11,2,10
2004,26,49,6.0,4.0,0,0.0,100.0,0.0,11,2,10
2004,60,49,1.0,1.0,0,0.0,100.0,0.0,30,2,10
2004,60,49,6.0,4.0,0,0.0,100.0,0.0,30,2,10
2004,63,49,1.0,1.0,0,0.0,100.0,0.0,7,2,10
2004,63,49,6.0,4.0,0,0.0,100.0,0.0,7,2,10
2004,8,49,1.0,1.0,0,0.0,100.0,0.0,28,2,10
2004,8,49,6.0,4.0,0,0.0,100.0,0.0,28,2,10
2004,40,49,1.0,1.0,0,0.0,100.0,0.0,10,2,10
2004,40,49,6.0,4.0,0,0.0,100.0,0.0,10,2,10
2004,59,49,1.0,1.0,0,0.0,100.0,0.0,13,2,10
2004,59,49,6.0,4.0,0,0.0,100.0,0.0,13,2,10
2004,3,49,1.0,7.0,0,0.0,100.0,0.0,1,2,10
2004,3,49,6.0,2.0,0,0.0,100.0,0.0,1,2,10
2004,27,49,1.0,7.0,0,0.0,100.0,0.0,29,2,10
2004,27,49,6.0,2.0,0,0.0,100.0,0.0,29,2,10
2004,38,49,1.0,7.0,0,0.0,100.0,0.0,31,2,10
2004,38,49,6.0,2.0,0,0.0,100.0,0.0,31,2,10
2004,59,49,1.0,7.0,0,0.0,100.0,0.0,13,2,10
2004,59,49,6.0,2.0,0,0.0,100.0,0.0,13,2,10
2004,49,49,1.0,1.0,0,0.0,92.857142857142,0.0,22,1,10
2004,49,49,6.0,2.0,0,0.0,92.857142857142,0.0,22,1,10
2004,3,49,,,0,0.0,92.857142857142,0.0,1,1,10
2004,3,49,1.0,1.0,0,0.0,92.857142857142,0.0,1,1,10
2004,8,49,1.0,1.0,0,0.0,92.857142857142,0.0,28,1,10
2004,26,49,1.0,1.0,0,0.0,92.857142857142,0.0,11,1,10
2004,26,49,6.0,2.0,0,0.0,92.857142857142,0.0,11,1,10
2004,27,49,,,0,0.0,92.857142857142,0.0,29,1,10
2004,27,49,1.0,1.0,0,0.0,92.857142857142,0.0,29,1,10
2004,34,49,1.0,1.0,0,0.0,92.857142857142,0.0,12,1,10
2004,34,49,6.0,2.0,0,0.0,92.857142857142,0.0,12,1,10
2004,38,49,,,0,0.0,92.857142857142,0.0,31,1,10
2004,40,49,1.0,1.0,0,0.0,92.857142857142,0.0,10,1,10
2004,47,49,6.0,2.0,0,0.0,92.857142857142,0.0,6,1,10
2004,50,49,1.0,1.0,0,0.0,92.857142857142,0.0,32,1,10
2004,50,49,6.0,2.0,0,0.0,92.857142857142,0.0,32,1,10
2004,59,49,,,0,0.0,92.857142857142,0.0,13,1,10
2004,60,49,6.0,2.0,0,0.0,92.857142857142,0.0,30,1,10
2004,63,49,1.0,1.0,0,0.0,92.857142857142,0.0,7,1,10
2004,63,49,6.0,2.0,0,0.0,92.857142857142,0.0,7,1,10
2004,34,49,1.0,2.0,0,0.0,92.307692307692,7.692307692307,12,1,10
2004,50,49,1.0,2.0,0,0.0,92.307692307692,7.692307692307,32,1,10
2004,3,49,1.0,2.0,0,0.0,92.307692307692,7.692307692307,1,1,10
2004,8,49,1.0,2.0,0,0.0,92.307692307692,7.692307692307,28,1,10
2004,26,49,1.0,2.0,0,0.0,92.307692307692,7.692307692307,11,1,10
2004,27,49,1.0,2.0,0,0.0,92.307692307692,7.692307692307,29,1,10
2004,38,49,6.0,1.0,0,0.0,92.307692307692,7.692307692307,31,1,10
2004,40,49,1.0,2.0,0,0.0,92.307692307692,7.692307692307,10,1,10
2004,47,49,1.0,2.0,0,0.0,92.307692307692,7.692307692307,6,1,10
2004,49,49,6.0,1.0,0,0.0,92.307692307692,7.692307692307,22,1,10
2004,59,49,6.0,1.0,0,0.0,92.307692307692,7.692307692307,13,1,10
2004,60,49,6.0,1.0,0,0.0,92.307692307692,7.692307692307,30,1,10
2004,63,49,1.0,2.0,0,0.0,92.307692307692,7.692307692307,7,1,10
2004,26,49,1.0,2.0,0,0.0,100.0,0.0,11,2,10
2004,26,49,6.0,2.0,0,0.0,100.0,0.0,11,2,10
2004,27,49,6.0,2.0,0,0.0,100.0,0.0,29,2,10
2004,50,49,1.0,2.0,0,0.0,100.0,0.0,32,2,10
2004,50,49,6.0,2.0,0,0.0,100.0,0.0,32,2,10
2004,60,49,1.0,2.0,0,0.0,100.0,0.0,30,2,10
2004,63,49,1.0,2.0,0,0.0,100.0,0.0,7,2,10
2004,63,49,6.0,2.0,0,0.0,100.0,0.0,7,2,10
2004,34,49,1.0,2.0,0,0.0,100.0,0.0,12,2,10
2004,34,49,6.0,2.0,0,0.0,100.0,0.0,12,2,10
2004,38,49,1.0,2.0,0,0.0,100.0,0.0,31,2,10
2004,47,49,1.0,2.0,0,0.0,100.0,0.0,6,2,10
2004,47,49,6.0,2.0,0,0.0,100.0,0.0,6,2,10
2004,26,49,1.0,2.0,0,0.0,100.0,0.0,11,1,10
2004,26,49,6.0,2.0,0,0.0,100.0,0.0,11,1,10
2004,34,49,1.0,2.0,0,0.0,100.0,0.0,12,1,10
2004,34,49,6.0,2.0,0,0.0,100.0,0.0,12,1,10
2004,63,49,1.0,2.0,0,0.0,100.0,0.0,7,1,10
2004,63,49,6.0,2.0,0,0.0,100.0,0.0,7,1,10
2004,3,49,1.0,2.0,0,0.0,100.0,0.0,1,1,10
2004,27,49,1.0,2.0,0,0.0,100.0,0.0,29,1,10
2004,27,49,6.0,2.0,0,0.0,100.0,0.0,29,1,10
2004,40,49,1.0,2.0,0,0.0,100.0,0.0,10,1,10
2004,59,49,1.0,2.0,0,0.0,100.0,0.0,13,1,10
2004,59,49,6.0,2.0,0,0.0,100.0,0.0,13,1,10
2004,60,49,6.0,2.0,0,0.0,100.0,0.0,30,1,10
2004,8,49,1.0,2.0,0,0.0,100.0,0.0,28,1,10
2004,8,49,6.0,2.0,0,0.0,100.0,0.0,28,1,10
2004,38,49,6.0,2.0,0,0.0,100.0,0.0,31,1,10
2003,26,49,1.0,2.0,0,0.0,100.0,0.0,11,1,10
2003,26,49,6.0,2.0,0,0.0,100.0,0.0,11,1,10
2003,34,49,1.0,2.0,0,0.0,100.0,0.0,12,1,10
2003,34,49,6.0,2.0,0,0.0,100.0,0.0,12,1,10
2003,63,49,1.0,2.0,0,0.0,100.0,0.0,7,1,10
2003,63,49,6.0,2.0,0,0.0,100.0,0.0,7,1,10
2003,49,49,1.0,2.0,0,0.0,100.0,0.0,22,1,10
2003,8,49,1.0,2.0,0,0.0,100.0,0.0,28,1,10
2003,8,49,6.0,2.0,0,0.0,100.0,0.0,28,1,10
2003,27,49,6.0,2.0,0,0.0,100.0,0.0,29,1,10
2003,40,49,1.0,2.0,0,0.0,100.0,0.0,10,1,10
2003,40,49,6.0,2.0,0,0.0,100.0,0.0,10,1,10
2003,47,49,1.0,2.0,0,0.0,100.0,0.0,6,1,10
2003,50,49,1.0,2.0,0,0.0,100.0,0.0,32,1,10
2003,50,49,6.0,2.0,0,0.0,100.0,0.0,32,1,10
2004,34,49,1.0,1.0,0,0.0,100.0,0.0,12,2,10
2004,3,49,1.0,1.0,0,0.0,100.0,0.0,1,2,10
2004,26,49,6.0,2.0,0,0.0,100.0,0.0,11,2,10
2004,60,49,6.0,2.0,0,0.0,100.0,0.0,30,2,10
2004,63,49,6.0,2.0,0,0.0,100.0,0.0,7,2,10
2004,8,49,1.0,1.0,0,0.0,100.0,0.0,28,2,10
2004,40,49,1.0,1.0,0,0.0,100.0,0.0,10,2,10
2004,47,49,1.0,1.0,0,0.0,100.0,0.0,6,2,10
2004,47,49,6.0,2.0,0,0.0,100.0,0.0,6,2,10
2004,49,49,6.0,2.0,0,0.0,100.0,0.0,22,2,10
2003,3,49,1.0,2.0,0,0.0,100.0,0.0,1,1,10
2003,3,49,6.0,2.0,0,0.0,100.0,0.0,1,1,10
2003,49,49,2.0,5.0,0,0.0,100.0,0.0,22,1,10
2003,8,49,1.0,2.0,0,0.0,100.0,0.0,28,1,10
2003,26,49,2.0,5.0,0,0.0,100.0,0.0,11,1,10
2003,27,49,1.0,2.0,0,0.0,100.0,0.0,29,1,10
2003,27,49,6.0,2.0,0,0.0,100.0,0.0,29,1,10
2003,34,49,2.0,5.0,0,0.0,100.0,0.0,12,1,10
2003,38,49,1.0,2.0,0,0.0,100.0,0.0,31,1,10
2003,38,49,6.0,2.0,0,0.0,100.0,0.0,31,1,10
2003,40,49,1.0,2.0,0,0.0,100.0,0.0,10,1,10
2003,40,49,6.0,2.0,0,0.0,100.0,0.0,10,1,10
2003,47,49,2.0,5.0,0,0.0,100.0,0.0,6,1,10
2003,50,49,2.0,5.0,0,0.0,100.0,0.0,32,1,10
2003,59,49,1.0,2.0,0,0.0,100.0,0.0,13,1,10
2003,59,49,6.0,2.0,0,0.0,100.0,0.0,13,1,10
2003,60,49,2.0,5.0,0,0.0,100.0,0.0,30,1,10
2003,63,49,2.0,5.0,0,0.0,100.0,0.0,7,1,10
2004,3,49,1.0,2.0,0,0.0,84.615384615384,15.384615384615,1,2,10
2004,26,49,1.0,2.0,0,0.0,84.615384615384,15.384615384615,11,2,10
2004,34,49,1.0,2.0,0,0.0,84.615384615384,15.384615384615,12,2,10
2004,50,49,1.0,2.0,0,0.0,84.615384615384,15.384615384615,32,2,10
2004,60,49,1.0,2.0,0,0.0,84.615384615384,15.384615384615,30,2,10
2004,63,49,1.0,2.0,0,0.0,84.615384615384,15.384615384615,7,2,10
2004,60,49,1.0,2.0,0,0.0,84.615384615384,15.384615384615,30,1,7
2004,27,49,1.0,2.0,0,0.0,84.615384615384,15.384615384615,29,1,10
2004,3,49,1.0,2.0,0,0.0,84.615384615384,15.384615384615,1,1,10
2004,8,49,1.0,2.0,0,0.0,84.615384615384,15.384615384615,28,1,10
2004,34,49,1.0,2.0,0,0.0,84.615384615384,15.384615384615,12,1,10
2004,40,49,1.0,2.0,0,0.0,84.615384615384,15.384615384615,10,1,10
2004,47,49,1.0,2.0,0,0.0,84.615384615384,15.384615384615,6,1,10
2004,50,49,1.0,2.0,0,0.0,84.615384615384,15.384615384615,32,1,10
2004,3,49,1.0,1.0,0,0.0,100.0,0.0,1,2,10
2004,27,49,1.0,1.0,0,0.0,100.0,0.0,29,2,10
2004,40,49,1.0,1.0,0,0.0,100.0,0.0,10,2,10
2004,38,49,1.0,1.0,0,0.0,100.0,0.0,31,2,10
2004,49,49,1.0,1.0,0,0.0,100.0,0.0,22,2,10
2004,59,49,1.0,1.0,0,0.0,100.0,0.0,13,2,10
2004,3,49,1.0,2.0,0,0.0,100.0,0.0,1,1,10
2004,8,49,1.0,2.0,0,0.0,100.0,0.0,28,1,10
2004,27,49,1.0,2.0,0,0.0,100.0,0.0,29,1,10
2004,38,49,1.0,2.0,0,0.0,100.0,0.0,31,1,10
2004,40,49,1.0,2.0,0,0.0,100.0,0.0,10,1,10
2004,50,49,1.0,2.0,0,0.0,100.0,0.0,32,1,10
2004,59,49,1.0,2.0,0,0.0,100.0,0.0,13,1,10
2004,3,49,1.0,2.0,0,0.0,100.0,0.0,1,2,10
2004,8,49,1.0,2.0,0,0.0,100.0,0.0,28,2,10
2004,27,49,1.0,2.0,0,0.0,100.0,0.0,29,2,10
2004,38,49,1.0,2.0,0,0.0,100.0,0.0,31,2,10
2004,40,49,1.0,2.0,0,0.0,100.0,0.0,10,2,10
2004,59,49,1.0,2.0,0,0.0,100.0,0.0,13,2,10
2004,26,49,1.0,2.0,0,0.0,100.0,0.0,11,1,10
2004,34,49,1.0,2.0,0,0.0,100.0,0.0,12,1,10
2004,3,49,1.0,2.0,0,0.0,100.0,0.0,1,1,10
2004,27,49,1.0,2.0,0,0.0,100.0,0.0,29,1,10
2004,27,49,6.0,2.0,0,0.0,100.0,0.0,29,1,10
2004,38,49,1.0,2.0,0,0.0,100.0,0.0,31,1,10
2004,38,49,6.0,2.0,0,0.0,100.0,0.0,31,1,10
2004,40,49,1.0,2.0,0,0.0,100.0,0.0,10,1,10
2004,49,49,1.0,2.0,0,0.0,100.0,0.0,22,1,10
2004,49,49,6.0,2.0,0,0.0,100.0,0.0,22,1,10
2004,59,49,1.0,2.0,0,0.0,100.0,0.0,13,1,10
2004,59,49,6.0,2.0,0,0.0,100.0,0.0,13,1,10
2004,26,49,2.0,2.0,0,0.0,100.0,0.0,11,2,10
2004,27,49,1.0,2.0,0,0.0,100.0,0.0,29,2,10
2004,34,49,2.0,2.0,0,0.0,100.0,0.0,12,2,10
2004,63,49,2.0,2.0,0,0.0,100.0,0.0,7,2,10
2004,3,49,2.0,2.0,0,0.0,100.0,0.0,1,2,10
2004,38,49,2.0,2.0,0,0.0,100.0,0.0,31,2,10
2004,40,49,2.0,2.0,0,0.0,100.0,0.0,10,2,10
2004,49,49,1.0,2.0,0,0.0,100.0,0.0,22,2,10
2004,49,49,2.0,2.0,0,0.0,100.0,0.0,22,2,10
2004,50,49,1.0,2.0,0,0.0,100.0,0.0,32,2,10
2004,59,49,2.0,2.0,0,0.0,100.0,0.0,13,2,10
2004,60,49,1.0,2.0,0,0.0,100.0,0.0,30,2,10
2004,26,49,6.0,2.0,0,0.0,92.307692307692,7.692307692307,11,1,10
2004,60,49,1.0,2.0,0,0.0,92.307692307692,7.692307692307,30,1,10
2004,60,49,6.0,2.0,0,0.0,92.307692307692,7.692307692307,30,1,10
2004,63,49,6.0,2.0,0,0.0,92.307692307692,7.692307692307,7,1,10
2004,3,49,1.0,2.0,0,0.0,92.307692307692,7.692307692307,1,1,10
2004,3,49,6.0,2.0,0,0.0,92.307692307692,7.692307692307,1,1,10
2004,8,49,1.0,2.0,0,0.0,92.307692307692,7.692307692307,28,1,10
2004,27,49,1.0,2.0,0,0.0,92.307692307692,7.692307692307,29,1,10
2004,27,49,6.0,2.0,0,0.0,92.307692307692,7.692307692307,29,1,10
2004,40,49,1.0,2.0,0,0.0,92.307692307692,7.692307692307,10,1,10
2004,40,49,6.0,2.0,0,0.0,92.307692307692,7.692307692307,10,1,10
2004,49,49,6.0,2.0,0,0.0,92.307692307692,7.692307692307,22,1,10
2004,59,49,1.0,2.0,0,0.0,92.307692307692,7.692307692307,13,1,10
2004,59,49,6.0,2.0,0,0.0,92.307692307692,7.692307692307,13,1,10
2004,3,49,1.0,7.0,0,0.0,100.0,0.0,1,2,10
